grid_x,grid_y,lat,lon
1444,932,35.14646,129.15419
1445,932,35.146282,129.15977
1446,932,35.1461,129.16536
1447,932,35.14592,129.17094
1448,932,35.145737,129.17653
1449,932,35.145554,129.18211
1450,932,35.14537,129.18771
1451,932,35.145187,129.1933
1452,932,35.145004,129.19888
1453,932,35.14482,129.20447
1454,932,35.144638,129.21005
1455,932,35.144455,129.21564
1456,932,35.144268,129.22122
1457,932,35.144085,129.2268
1458,932,35.143898,129.23239
1459,932,35.14371,129.23799
1460,932,35.143528,129.24358
1461,932,35.14334,129.24916
1462,932,35.143154,129.25475
1463,932,35.142967,129.26033
1464,932,35.14278,129.26591
1465,932,35.142593,129.2715
1466,932,35.142406,129.27708
1467,932,35.142216,129.28267
1468,932,35.14203,129.28825
1469,932,35.14184,129.29384
1470,932,35.14165,129.29944
1375,933,35.16277,128.76883
1376,933,35.162613,128.77441
1377,933,35.162453,128.78
1378,933,35.162292,128.7856
1379,933,35.162132,128.79118
1380,933,35.161972,128.79677
1381,933,35.16181,128.80235
1382,933,35.16165,128.80795
1383,933,35.16149,128.81354
1384,933,35.161327,128.81912
1385,933,35.161167,128.8247
1386,933,35.161003,128.8303
1387,933,35.160843,128.83589
1388,933,35.16068,128.84148
1389,933,35.160515,128.84708
1390,933,35.160355,128.85266
1391,933,35.16019,128.85825
1392,933,35.160027,128.86383
1393,933,35.15986,128.86943
1394,933,35.159695,128.87502
1395,933,35.15953,128.8806
1396,933,35.159367,128.88618
1397,933,35.1592,128.89178
1398,933,35.159035,128.89737
1399,933,35.158867,128.90295
1400,933,35.1587,128.90854
1401,933,35.158535,128.91414
1402,933,35.158367,128.91972
1403,933,35.1582,128.92531
1404,933,35.15803,128.9309
1405,933,35.157864,128.9365
1406,933,35.157696,128.94208
1407,933,35.157524,128.94766
1408,933,35.157356,128.95325
1409,933,35.157185,128.95883
1410,933,35.157017,128.96443
1411,933,35.156845,128.97002
1412,933,35.156677,128.9756
1413,933,35.156506,128.98119
1414,933,35.156334,128.98679
1415,933,35.156162,128.99237
1416,933,35.15599,128.99796
1417,933,35.15582,129.00354
1418,933,35.155647,129.00912
1419,933,35.15547,129.01472
1420,933,35.1553,129.02031
1421,933,35.15513,129.0259
1422,933,35.154953,129.03148
1423,933,35.154778,129.03706
1424,933,35.154606,129.04266
1425,933,35.15443,129.04825
1426,933,35.154255,129.05383
1427,933,35.15408,129.05942
1428,933,35.153904,129.065
1429,933,35.15373,129.0706
1430,933,35.153553,129.07619
1431,933,35.153378,129.08177
1432,933,35.1532,129.08736
1433,933,35.153023,129.09294
1434,933,35.152843,129.09854
1435,933,35.152668,129.10413
1436,933,35.15249,129.10971
1437,933,35.15231,129.1153
1438,933,35.15213,129.12088
1439,933,35.15195,129.12646
1440,933,35.15177,129.13206
1441,933,35.151592,129.13765
1442,933,35.151413,129.14323
1443,933,35.151234,129.14882
1444,933,35.15105,129.1544
1445,933,35.15087,129.15999
1446,933,35.15069,129.16559
1447,933,35.150505,129.17117
1448,933,35.150326,129.17676
1449,933,35.150143,129.18234
1450,933,35.14996,129.18793
1451,933,35.149776,129.19351
1452,933,35.149593,129.1991
1453,933,35.14941,129.2047
1454,933,35.149227,129.21028
1455,933,35.14904,129.21587
1456,933,35.148857,129.22145
1457,933,35.148674,129.22704
1458,933,35.148487,129.23262
1459,933,35.1483,129.2382
1460,933,35.148117,129.24379
1461,933,35.14793,129.24939
1462,933,35.147743,129.25497
1463,933,35.147556,129.26056
1464,933,35.14737,129.26614
1465,933,35.147182,129.27173
1466,933,35.146996,129.27731
1467,933,35.146805,129.2829
1468,933,35.146618,129.28848
1469,933,35.146427,129.29408
1470,933,35.14624,129.29967
1375,934,35.167362,128.76901
1376,934,35.167202,128.77461
1377,934,35.16704,128.7802
1378,934,35.16688,128.78578
1379,934,35.16672,128.79138
1380,934,35.16656,128.79697
1381,934,35.1664,128.80255
1382,934,35.16624,128.80815
1383,934,35.16608,128.81374
1384,934,35.165916,128.81932
1385,934,35.165756,128.8249
1386,934,35.165596,128.8305
1387,934,35.165432,128.83609
1388,934,35.165268,128.84167
1389,934,35.165104,128.84727
1390,934,35.164944,128.85286
1391,934,35.16478,128.85844
1392,934,35.164616,128.86403
1393,934,35.16445,128.86963
1394,934,35.164284,128.87521
1395,934,35.16412,128.8808
1396,934,35.163956,128.8864
1397,934,35.163788,128.89198
1398,934,35.163624,128.89757
1399,934,35.163456,128.90315
1400,934,35.163292,128.90875
1401,934,35.163124,128.91434
1402,934,35.162956,128.91992
1403,934,35.16279,128.9255
1404,934,35.16262,128.9311
1405,934,35.162453,128.93669
1406,934,35.162285,128.94228
1407,934,35.162113,128.94786
1408,934,35.161945,128.95346
1409,934,35.161777,128.95905
1410,934,35.161606,128.96463
1411,934,35.161434,128.97021
1412,934,35.161266,128.97581
1413,934,35.161095,128.9814
1414,934,35.160923,128.98698
1415,934,35.16075,128.99257
1416,934,35.16058,128.99817
1417,934,35.160408,129.00375
1418,934,35.160236,129.00934
1419,934,35.16006,129.01492
1420,934,35.15989,129.02052
1421,934,35.159718,129.02611
1422,934,35.159542,129.0317
1423,934,35.159367,129.03728
1424,934,35.159195,129.04288
1425,934,35.15902,129.04846
1426,934,35.158844,129.05405
1427,934,35.15867,129.05963
1428,934,35.158493,129.06522
1429,934,35.158318,129.07082
1430,934,35.158142,129.0764
1431,934,35.157967,129.08199
1432,934,35.157787,129.08757
1433,934,35.15761,129.09315
1434,934,35.157433,129.09875
1435,934,35.157257,129.10434
1436,934,35.157078,129.10992
1437,934,35.1569,129.11551
1438,934,35.15672,129.12111
1439,934,35.15654,129.1267
1440,934,35.15636,129.13228
1441,934,35.15618,129.13786
1442,934,35.156002,129.14345
1443,934,35.15582,129.14903
1444,934,35.15564,129.15463
1445,934,35.15546,129.16022
1446,934,35.155277,129.1658
1447,934,35.155094,129.17139
1448,934,35.154915,129.17697
1449,934,35.15473,129.18257
1450,934,35.15455,129.18816
1451,934,35.154366,129.19374
1452,934,35.154182,129.19933
1453,934,35.154,129.20491
1454,934,35.153816,129.2105
1455,934,35.15363,129.2161
1456,934,35.153446,129.22168
1457,934,35.15326,129.22726
1458,934,35.153076,129.23285
1459,934,35.15289,129.23843
1460,934,35.152706,129.24402
1461,934,35.15252,129.2496
1462,934,35.152332,129.2552
1463,934,35.152145,129.26079
1464,934,35.15196,129.26637
1465,934,35.15177,129.27196
1466,934,35.15158,129.27754
1467,934,35.151394,129.28313
1468,934,35.151207,129.28871
1469,934,35.151016,129.29431
1470,934,35.15083,129.2999
1375,935,35.17195,128.76921
1376,935,35.17179,128.7748
1377,935,35.17163,128.7804
1378,935,35.171474,128.78598
1379,935,35.171314,128.79156
1380,935,35.171154,128.79716
1381,935,35.17099,128.80275
1382,935,35.17083,128.80833
1383,935,35.17067,128.81393
1384,935,35.17051,128.81952
1385,935,35.170345,128.8251
1386,935,35.170185,128.8307
1387,935,35.17002,128.83629
1388,935,35.169857,128.84187
1389,935,35.169697,128.84747
1390,935,35.169533,128.85306
1391,935,35.16937,128.85864
1392,935,35.169205,128.86424
1393,935,35.16904,128.86983
1394,935,35.168877,128.87541
1395,935,35.16871,128.881
1396,935,35.168545,128.8866
1397,935,35.168377,128.89218
1398,935,35.168213,128.89777
1399,935,35.168045,128.90337
1400,935,35.16788,128.90895
1401,935,35.167713,128.91454
1402,935,35.167545,128.92014
1403,935,35.167377,128.92572
1404,935,35.16721,128.9313
1405,935,35.16704,128.93689
1406,935,35.166874,128.94249
1407,935,35.166702,128.94807
1408,935,35.166534,128.95366
1409,935,35.166367,128.95926
1410,935,35.166195,128.96484
1411,935,35.166023,128.97043
1412,935,35.165855,128.97601
1413,935,35.165684,128.98161
1414,935,35.165512,128.9872
1415,935,35.16534,128.99278
1416,935,35.16517,128.99837
1417,935,35.164997,129.00397
1418,935,35.164825,129.00955
1419,935,35.164654,129.01514
1420,935,35.16448,129.02072
1421,935,35.164307,129.02632
1422,935,35.16413,129.0319
1423,935,35.16396,129.03749
1424,935,35.163784,129.04308
1425,935,35.16361,129.04868
1426,935,35.163433,129.05426
1427,935,35.163258,129.05984
1428,935,35.163082,129.06543
1429,935,35.162907,129.07103
1430,935,35.16273,129.07661
1431,935,35.162556,129.0822
1432,935,35.162376,129.08778
1433,935,35.1622,129.09338
1434,935,35.16202,129.09897
1435,935,35.161842,129.10455
1436,935,35.161667,129.11014
1437,935,35.161488,129.11574
1438,935,35.16131,129.12132
1439,935,35.16113,129.1269
1440,935,35.16095,129.13249
1441,935,35.16077,129.13808
1442,935,35.16059,129.14368
1443,935,35.160408,129.14926
1444,935,35.16023,129.15485
1445,935,35.16005,129.16043
1446,935,35.159866,129.16602
1447,935,35.159683,129.17162
1448,935,35.159504,129.1772
1449,935,35.15932,129.18279
1450,935,35.159138,129.18837
1451,935,35.158955,129.19395
1452,935,35.15877,129.19955
1453,935,35.15859,129.20514
1454,935,35.158405,129.21072
1455,935,35.15822,129.21631
1456,935,35.158035,129.2219
1457,935,35.15785,129.2275
1458,935,35.157665,129.23308
1459,935,35.15748,129.23866
1460,935,35.15729,129.24425
1461,935,35.15711,129.24983
1462,935,35.15692,129.25543
1463,935,35.156734,129.26102
1464,935,35.156548,129.2666
1465,935,35.15636,129.27219
1466,935,35.15617,129.27777
1467,935,35.155983,129.28336
1468,935,35.155796,129.28896
1469,935,35.155605,129.29454
1470,935,35.155415,129.30013
1375,936,35.17654,128.76941
1376,936,35.17638,128.775
1377,936,35.176224,128.78058
1378,936,35.176064,128.78618
1379,936,35.175903,128.79176
1380,936,35.175743,128.79736
1381,936,35.175583,128.80295
1382,936,35.17542,128.80853
1383,936,35.17526,128.81413
1384,936,35.1751,128.81972
1385,936,35.174934,128.8253
1386,936,35.174774,128.8309
1387,936,35.17461,128.83649
1388,936,35.17445,128.84207
1389,936,35.174286,128.84767
1390,936,35.17412,128.85326
1391,936,35.173958,128.85884
1392,936,35.173794,128.86444
1393,936,35.17363,128.87003
1394,936,35.173466,128.87561
1395,936,35.173298,128.88121
1396,936,35.173134,128.8868
1397,936,35.17297,128.89238
1398,936,35.172802,128.89798
1399,936,35.172634,128.90356
1400,936,35.17247,128.90915
1401,936,35.172302,128.91475
1402,936,35.172134,128.92033
1403,936,35.171967,128.92592
1404,936,35.1718,128.93152
1405,936,35.17163,128.9371
1406,936,35.171463,128.94269
1407,936,35.171295,128.94827
1408,936,35.171124,128.95387
1409,936,35.170956,128.95946
1410,936,35.170784,128.96504
1411,936,35.170616,128.97064
1412,936,35.170444,128.97623
1413,936,35.170273,128.98181
1414,936,35.1701,128.98741
1415,936,35.16993,128.993
1416,936,35.169758,128.99858
1417,936,35.169586,129.00417
1418,936,35.169415,129.00977
1419,936,35.169243,129.01535
1420,936,35.169067,129.02094
1421,936,35.168896,129.02654
1422,936,35.16872,129.03212
1423,936,35.16855,129.0377
1424,936,35.168373,129.04329
1425,936,35.168198,129.04889
1426,936,35.168022,129.05447
1427,936,35.167847,129.06006
1428,936,35.16767,129.06566
1429,936,35.167496,129.07124
1430,936,35.16732,129.07683
1431,936,35.167145,129.08241
1432,936,35.166965,129.08801
1433,936,35.16679,129.0936
1434,936,35.16661,129.09918
1435,936,35.166435,129.10477
1436,936,35.166256,129.11037
1437,936,35.166077,129.11595
1438,936,35.165897,129.12154
1439,936,35.165718,129.12712
1440,936,35.16554,129.13272
1441,936,35.16536,129.1383
1442,936,35.16518,129.14389
1443,936,35.164997,129.14948
1444,936,35.164818,129.15508
1445,936,35.16464,129.16066
1446,936,35.164455,129.16624
1447,936,35.164272,129.17183
1448,936,35.164093,129.17741
1449,936,35.16391,129.18301
1450,936,35.163727,129.1886
1451,936,35.163544,129.19418
1452,936,35.16336,129.19977
1453,936,35.163177,129.20537
1454,936,35.16299,129.21095
1455,936,35.162807,129.21654
1456,936,35.162624,129.22212
1457,936,35.162437,129.2277
1458,936,35.162254,129.2333
1459,936,35.162067,129.23889
1460,936,35.16188,129.24448
1461,936,35.161697,129.25006
1462,936,35.16151,129.25565
1463,936,35.161324,129.26125
1464,936,35.161137,129.26683
1465,936,35.160946,129.27242
1466,936,35.16076,129.278
1467,936,35.160572,129.28358
1468,936,35.16038,129.28918
1469,936,35.160194,129.29477
1470,936,35.160004,129.30035
1375,937,35.18113,128.76959
1376,937,35.180973,128.77519
1377,937,35.180813,128.78078
1378,937,35.180653,128.78638
1379,937,35.180492,128.79196
1380,937,35.180332,128.79755
1381,937,35.180172,128.80315
1382,937,35.18001,128.80873
1383,937,35.179848,128.81432
1384,937,35.179688,128.81992
1385,937,35.179527,128.8255
1386,937,35.179363,128.8311
1387,937,35.179203,128.83669
1388,937,35.17904,128.84227
1389,937,35.178875,128.84787
1390,937,35.17871,128.85345
1391,937,35.178547,128.85904
1392,937,35.178383,128.86464
1393,937,35.17822,128.87022
1394,937,35.178055,128.87581
1395,937,35.17789,128.88141
1396,937,35.177723,128.887
1397,937,35.17756,128.8926
1398,937,35.17739,128.89818
1399,937,35.177227,128.90376
1400,937,35.17706,128.90936
1401,937,35.17689,128.91495
1402,937,35.176723,128.92053
1403,937,35.176556,128.92613
1404,937,35.176388,128.93172
1405,937,35.17622,128.9373
1406,937,35.176052,128.9429
1407,937,35.175884,128.94849
1408,937,35.175713,128.95407
1409,937,35.175545,128.95967
1410,937,35.175373,128.96526
1411,937,35.175205,128.97084
1412,937,35.175034,128.97644
1413,937,35.174862,128.98203
1414,937,35.17469,128.98761
1415,937,35.17452,128.99321
1416,937,35.174347,128.9988
1417,937,35.174175,129.00438
1418,937,35.174004,129.00998
1419,937,35.173832,129.01556
1420,937,35.173656,129.02115
1421,937,35.173485,129.02673
1422,937,35.17331,129.03233
1423,937,35.173138,129.03792
1424,937,35.172962,129.0435
1425,937,35.172787,129.0491
1426,937,35.17261,129.05469
1427,937,35.172436,129.06027
1428,937,35.17226,129.06587
1429,937,35.172085,129.07146
1430,937,35.17191,129.07704
1431,937,35.171734,129.08263
1432,937,35.171555,129.08823
1433,937,35.17138,129.09381
1434,937,35.1712,129.0994
1435,937,35.171024,129.105
1436,937,35.170845,129.11058
1437,937,35.170666,129.11617
1438,937,35.170486,129.12175
1439,937,35.170307,129.12735
1440,937,35.170128,129.13293
1441,937,35.16995,129.13852
1442,937,35.16977,129.1441
1443,937,35.169586,129.1497
1444,937,35.169407,129.15529
1445,937,35.169228,129.16087
1446,937,35.169044,129.16646
1447,937,35.16886,129.17206
1448,937,35.168682,129.17764
1449,937,35.1685,129.18323
1450,937,35.168316,129.18881
1451,937,35.168133,129.19441
1452,937,35.16795,129.2
1453,937,35.167767,129.20558
1454,937,35.16758,129.21117
1455,937,35.167397,129.21677
1456,937,35.167213,129.22235
1457,937,35.167027,129.22794
1458,937,35.166843,129.23352
1459,937,35.166656,129.23912
1460,937,35.16647,129.2447
1461,937,35.166283,129.25029
1462,937,35.1661,129.25587
1463,937,35.165913,129.26147
1464,937,35.16572,129.26706
1465,937,35.165535,129.27264
1466,937,35.165348,129.27823
1467,937,35.16516,129.28381
1468,937,35.16497,129.28941
1469,937,35.164783,129.295
1470,937,35.164593,129.30058
1375,938,35.185722,128.76979
1376,938,35.185562,128.77538
1377,938,35.185402,128.78098
1378,938,35.18524,128.78656
1379,938,35.18508,128.79216
1380,938,35.18492,128.79774
1381,938,35.18476,128.80334
1382,938,35.1846,128.80893
1383,938,35.18444,128.81451
1384,938,35.184277,128.82011
1385,938,35.184116,128.8257
1386,938,35.183952,128.8313
1387,938,35.183792,128.83688
1388,938,35.183628,128.84247
1389,938,35.183464,128.84807
1390,938,35.1833,128.85365
1391,938,35.183136,128.85925
1392,938,35.182972,128.86484
1393,938,35.182808,128.87042
1394,938,35.182644,128.87602
1395,938,35.18248,128.8816
1396,938,35.182312,128.88719
1397,938,35.182148,128.89279
1398,938,35.18198,128.89838
1399,938,35.181816,128.90398
1400,938,35.18165,128.90956
1401,938,35.18148,128.91515
1402,938,35.181313,128.92075
1403,938,35.18115,128.92633
1404,938,35.180977,128.93192
1405,938,35.18081,128.93752
1406,938,35.18064,128.9431
1407,938,35.180473,128.94868
1408,938,35.1803,128.95428
1409,938,35.180134,128.95987
1410,938,35.179962,128.96547
1411,938,35.179794,128.97105
1412,938,35.179623,128.97664
1413,938,35.17945,128.98224
1414,938,35.17928,128.98782
1415,938,35.179108,128.99341
1416,938,35.178936,128.99901
1417,938,35.178764,129.0046
1418,938,35.178593,129.01018
1419,938,35.17842,129.01578
1420,938,35.178246,129.02136
1421,938,35.178074,129.02695
1422,938,35.1779,129.03255
1423,938,35.177727,129.03813
1424,938,35.17755,129.04372
1425,938,35.177376,129.04932
1426,938,35.1772,129.0549
1427,938,35.177025,129.06049
1428,938,35.17685,129.06609
1429,938,35.176674,129.07167
1430,938,35.1765,129.07726
1431,938,35.176323,129.08286
1432,938,35.176144,129.08844
1433,938,35.17597,129.09402
1434,938,35.17579,129.09961
1435,938,35.175613,129.10521
1436,938,35.175434,129.1108
1437,938,35.175255,129.11638
1438,938,35.175076,129.12198
1439,938,35.174896,129.12756
1440,938,35.174717,129.13315
1441,938,35.174538,129.13875
1442,938,35.17436,129.14433
1443,938,35.174175,129.14992
1444,938,35.173996,129.1555
1445,938,35.173817,129.1611
1446,938,35.173634,129.16669
1447,938,35.17345,129.17227
1448,938,35.17327,129.17787
1449,938,35.173088,129.18346
1450,938,35.172905,129.18904
1451,938,35.17272,129.19463
1452,938,35.17254,129.20023
1453,938,35.172356,129.20581
1454,938,35.17217,129.2114
1455,938,35.171986,129.21698
1456,938,35.171803,129.22258
1457,938,35.171616,129.22816
1458,938,35.171432,129.23375
1459,938,35.171246,129.23933
1460,938,35.17106,129.24493
1461,938,35.17087,129.25052
1462,938,35.170685,129.2561
1463,938,35.170498,129.26169
1464,938,35.17031,129.26729
1465,938,35.170124,129.27287
1466,938,35.169937,129.27846
1467,938,35.16975,129.28404
1468,938,35.16956,129.28964
1469,938,35.169373,129.29523
1470,938,35.16918,129.30081
1375,939,35.19031,128.76999
1376,939,35.19015,128.77557
1377,939,35.18999,128.78117
1378,939,35.18983,128.78676
1379,939,35.189674,128.79236
1380,939,35.18951,128.79794
1381,939,35.18935,128.80353
1382,939,35.18919,128.80913
1383,939,35.18903,128.81471
1384,939,35.18887,128.82031
1385,939,35.188705,128.8259
1386,939,35.188545,128.8315
1387,939,35.18838,128.83708
1388,939,35.188217,128.84267
1389,939,35.188053,128.84827
1390,939,35.187893,128.85385
1391,939,35.18773,128.85945
1392,939,35.187565,128.86504
1393,939,35.187397,128.87062
1394,939,35.187233,128.87622
1395,939,35.18707,128.8818
1396,939,35.186905,128.8874
1397,939,35.186737,128.89299
1398,939,35.186573,128.89857
1399,939,35.186405,128.90417
1400,939,35.186237,128.90976
1401,939,35.186073,128.91536
1402,939,35.185905,128.92094
1403,939,35.185738,128.92653
1404,939,35.18557,128.93213
1405,939,35.185402,128.93771
1406,939,35.18523,128.94331
1407,939,35.185062,128.9489
1408,939,35.184895,128.95448
1409,939,35.184723,128.96008
1410,939,35.184555,128.96567
1411,939,35.184383,128.97125
1412,939,35.18421,128.97685
1413,939,35.18404,128.98244
1414,939,35.183872,128.98804
1415,939,35.1837,128.99362
1416,939,35.18353,128.9992
1417,939,35.183353,129.0048
1418,939,35.18318,129.01039
1419,939,35.18301,129.01598
1420,939,35.18284,129.02158
1421,939,35.182663,129.02716
1422,939,35.182487,129.03276
1423,939,35.182316,129.03835
1424,939,35.18214,129.04393
1425,939,35.181965,129.04953
1426,939,35.18179,129.05511
1427,939,35.181614,129.0607
1428,939,35.18144,129.0663
1429,939,35.181263,129.07188
1430,939,35.181087,129.07747
1431,939,35.180912,129.08307
1432,939,35.180733,129.08865
1433,939,35.180557,129.09424
1434,939,35.180378,129.09984
1435,939,35.180202,129.10542
1436,939,35.180023,129.11101
1437,939,35.179844,129.11661
1438,939,35.179665,129.1222
1439,939,35.179485,129.12778
1440,939,35.179306,129.13338
1441,939,35.179127,129.13896
1442,939,35.178947,129.14455
1443,939,35.178764,129.15015
1444,939,35.178585,129.15573
1445,939,35.178406,129.16132
1446,939,35.178223,129.1669
1447,939,35.17804,129.1725
1448,939,35.17786,129.17809
1449,939,35.177677,129.18367
1450,939,35.177494,129.18927
1451,939,35.17731,129.19485
1452,939,35.177128,129.20044
1453,939,35.176945,129.20604
1454,939,35.176758,129.21162
1455,939,35.176575,129.21721
1456,939,35.17639,129.2228
1457,939,35.176205,129.2284
1458,939,35.17602,129.23398
1459,939,35.175835,129.23956
1460,939,35.175648,129.24516
1461,939,35.17546,129.25075
1462,939,35.175274,129.25633
1463,939,35.175087,129.26192
1464,939,35.1749,129.26752
1465,939,35.174713,129.2731
1466,939,35.174526,129.27869
1467,939,35.17434,129.28427
1468,939,35.17415,129.28987
1469,939,35.17396,129.29546
1470,939,35.17377,129.30104
1375,940,35.1949,128.77017
1376,940,35.19474,128.77577
1377,940,35.194584,128.78136
1378,940,35.194424,128.78696
1379,940,35.194263,128.79254
1380,940,35.194103,128.79814
1381,940,35.193943,128.80373
1382,940,35.19378,128.80933
1383,940,35.19362,128.81491
1384,940,35.19346,128.82051
1385,940,35.193295,128.8261
1386,940,35.193134,128.83168
1387,940,35.19297,128.83728
1388,940,35.192806,128.84286
1389,940,35.192646,128.84846
1390,940,35.192482,128.85405
1391,940,35.192318,128.85965
1392,940,35.192154,128.86523
1393,940,35.19199,128.87083
1394,940,35.191826,128.87642
1395,940,35.191658,128.882
1396,940,35.191494,128.8876
1397,940,35.191326,128.89319
1398,940,35.191162,128.89879
1399,940,35.190994,128.90437
1400,940,35.19083,128.90997
1401,940,35.190662,128.91556
1402,940,35.190495,128.92114
1403,940,35.190327,128.92674
1404,940,35.19016,128.93233
1405,940,35.18999,128.93793
1406,940,35.18982,128.94351
1407,940,35.18965,128.9491
1408,940,35.189484,128.9547
1409,940,35.189312,128.96028
1410,940,35.189144,128.96588
1411,940,35.188972,128.97147
1412,940,35.1888,128.97705
1413,940,35.188633,128.98265
1414,940,35.18846,128.98824
1415,940,35.18829,128.99384
1416,940,35.188118,128.99942
1417,940,35.187946,129.005
1418,940,35.18777,129.0106
1419,940,35.1876,129.01619
1420,940,35.187428,129.02179
1421,940,35.187252,129.02737
1422,940,35.18708,129.03296
1423,940,35.186905,129.03856
1424,940,35.18673,129.04414
1425,940,35.186554,129.04974
1426,940,35.186382,129.05533
1427,940,35.186207,129.06091
1428,940,35.186028,129.06651
1429,940,35.185852,129.0721
1430,940,35.185677,129.07768
1431,940,35.1855,129.08328
1432,940,35.18532,129.08887
1433,940,35.185146,129.09445
1434,940,35.184967,129.10005
1435,940,35.18479,129.10564
1436,940,35.184612,129.11124
1437,940,35.184433,129.11682
1438,940,35.184254,129.1224
1439,940,35.184074,129.128
1440,940,35.183895,129.13359
1441,940,35.183716,129.13918
1442,940,35.183537,129.14478
1443,940,35.183353,129.15036
1444,940,35.183174,129.15594
1445,940,35.182995,129.16154
1446,940,35.18281,129.16713
1447,940,35.18263,129.17271
1448,940,35.18245,129.17831
1449,940,35.182266,129.1839
1450,940,35.182083,129.18948
1451,940,35.1819,129.19508
1452,940,35.181717,129.20067
1453,940,35.181534,129.20625
1454,940,35.181347,129.21185
1455,940,35.181164,129.21744
1456,940,35.18098,129.22302
1457,940,35.180794,129.22862
1458,940,35.18061,129.2342
1459,940,35.180424,129.23979
1460,940,35.180237,129.24538
1461,940,35.18005,129.25098
1462,940,35.179863,129.25656
1463,940,35.179676,129.26215
1464,940,35.17949,129.26775
1465,940,35.179302,129.27333
1466,940,35.179115,129.27892
1467,940,35.17893,129.28452
1468,940,35.178738,129.2901
1469,940,35.17855,129.29568
1470,940,35.17836,129.30127
1375,941,35.19949,128.77037
1376,941,35.199333,128.77597
1377,941,35.199173,128.78156
1378,941,35.199013,128.78716
1379,941,35.198853,128.79274
1380,941,35.198692,128.79834
1381,941,35.198532,128.80392
1382,941,35.19837,128.80952
1383,941,35.198208,128.81511
1384,941,35.198048,128.8207
1385,941,35.197887,128.8263
1386,941,35.197723,128.83188
1387,941,35.19756,128.83748
1388,941,35.1974,128.84306
1389,941,35.197235,128.84866
1390,941,35.19707,128.85425
1391,941,35.196907,128.85985
1392,941,35.196743,128.86543
1393,941,35.19658,128.87103
1394,941,35.196415,128.87662
1395,941,35.196247,128.88222
1396,941,35.196083,128.8878
1397,941,35.19592,128.8934
1398,941,35.19575,128.89899
1399,941,35.195583,128.90457
1400,941,35.19542,128.91017
1401,941,35.19525,128.91576
1402,941,35.195084,128.92136
1403,941,35.194916,128.92694
1404,941,35.194748,128.93254
1405,941,35.19458,128.93813
1406,941,35.194412,128.94373
1407,941,35.19424,128.94931
1408,941,35.194073,128.9549
1409,941,35.193905,128.9605
1410,941,35.193733,128.96608
1411,941,35.19356,128.97168
1412,941,35.193394,128.97726
1413,941,35.193222,128.98286
1414,941,35.19305,128.98845
1415,941,35.19288,128.99403
1416,941,35.192707,128.99963
1417,941,35.192535,129.00522
1418,941,35.19236,129.01082
1419,941,35.19219,129.0164
1420,941,35.192017,129.02199
1421,941,35.19184,129.02759
1422,941,35.19167,129.03317
1423,941,35.191494,129.03877
1424,941,35.19132,129.04436
1425,941,35.191147,129.04994
1426,941,35.19097,129.05554
1427,941,35.190796,129.06113
1428,941,35.19062,129.06673
1429,941,35.19044,129.07231
1430,941,35.190266,129.0779
1431,941,35.19009,129.0835
1432,941,35.18991,129.08908
1433,941,35.189735,129.09468
1434,941,35.189556,129.10027
1435,941,35.18938,129.10585
1436,941,35.1892,129.11145
1437,941,35.189022,129.11703
1438,941,35.188843,129.12263
1439,941,35.188663,129.12822
1440,941,35.188484,129.1338
1441,941,35.188305,129.1394
1442,941,35.188126,129.14499
1443,941,35.187946,129.15057
1444,941,35.187763,129.15617
1445,941,35.187584,129.16176
1446,941,35.1874,129.16734
1447,941,35.187218,129.17294
1448,941,35.18704,129.17853
1449,941,35.186855,129.18413
1450,941,35.186672,129.18971
1451,941,35.18649,129.1953
1452,941,35.186306,129.2009
1453,941,35.186123,129.20648
1454,941,35.185936,129.21207
1455,941,35.185753,129.21767
1456,941,35.18557,129.22325
1457,941,35.185383,129.22884
1458,941,35.1852,129.23444
1459,941,35.185013,129.24002
1460,941,35.184826,129.2456
1461,941,35.18464,129.2512
1462,941,35.184452,129.25679
1463,941,35.184265,129.26237
1464,941,35.18408,129.26797
1465,941,35.18389,129.27356
1466,941,35.183704,129.27914
1467,941,35.183514,129.28474
1468,941,35.183327,129.29033
1469,941,35.18314,129.29591
1470,941,35.18295,129.3015
1375,942,35.204082,128.77057
1376,942,35.203922,128.77615
1377,942,35.203762,128.78175
1378,942,35.2036,128.78734
1379,942,35.20344,128.79294
1380,942,35.20328,128.79852
1381,942,35.20312,128.80412
1382,942,35.20296,128.80971
1383,942,35.2028,128.8153
1384,942,35.202637,128.82089
1385,942,35.202477,128.82649
1386,942,35.202312,128.83208
1387,942,35.202152,128.83768
1388,942,35.20199,128.84326
1389,942,35.201824,128.84886
1390,942,35.20166,128.85445
1391,942,35.201496,128.86005
1392,942,35.201332,128.86563
1393,942,35.201168,128.87123
1394,942,35.201004,128.87682
1395,942,35.20084,128.88242
1396,942,35.200672,128.888
1397,942,35.20051,128.8936
1398,942,35.20034,128.89919
1399,942,35.200176,128.90479
1400,942,35.20001,128.91037
1401,942,35.19984,128.91597
1402,942,35.199673,128.92155
1403,942,35.199505,128.92715
1404,942,35.199337,128.93274
1405,942,35.19917,128.93834
1406,942,35.199,128.94392
1407,942,35.198833,128.94951
1408,942,35.19866,128.95511
1409,942,35.198494,128.9607
1410,942,35.198322,128.9663
1411,942,35.19815,128.97188
1412,942,35.197983,128.97748
1413,942,35.19781,128.98306
1414,942,35.19764,128.98866
1415,942,35.197468,128.99425
1416,942,35.197296,128.99985
